Disaster Subgroup,Disaster Type,Disaster Subtype,Magnitude,Region,Subregion,Country,Location,Start Year,Start Month,End Year,End Month,Total Deaths,Total Affected
Hydrological,Flood,Flood (General),,Europe,Western Europe,Switzerland,"Basel, Zurich, Lucerne, Schwyz and Uri Cantons",2021,7.0,2021,7.0,0.0,0.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,"Burketown, Riversleigh, Gregory Downs, Doomadgee, and Normanton Towns (northern Queensland)",2023,3.0,2023,3.0,0.0,170.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,"Daguragu, Kalkarindji, Pigeon Hole and Palumpa in the Victoria Daly Region",2023,3.0,2023,3.0,0.0,700.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,Eastern Queensland,2022,1.0,2022,1.0,2.0,200.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,"Greater Sidney, Hunter, Mid North Coast, Clearance Nambucca Regions (New South Wales); Queensland",2021,3.0,2021,3.0,2.0,18000.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,Kimberley region (Western Australia),2023,1.0,2023,1.0,0.0,477.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,"Mount Glorious, Bracken Ridge, Clontarf, Cooran, Pomona, Alderley, Lower Springbrook, Brisbane, Gympie , Sunshine Coast, Gold Coast i(south-eastern Queensland); Uki, Kunghur, Rosebank, Rous River, Nimbin, Mullumbimby, Bentley, Nana Glen , Blackbutt , Sydney , Warragamba (New South Wales)",2022,2.0,2022,3.0,22.0,54000.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,New South Wales,2020,2.0,2020,2.0,1.0,0.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,"New South Wales (south-east Australia), including Sydney City",2022,7.0,2022,7.0,1.0,85000.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,New South Wales and Queensland,2021,11.0,2021,12.0,2.0,1000.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,"New South Wales, Victoria, South Australia and south-eastern Queensland States",2023,11.0,2023,11.0,0.0,390.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,Northern Territory State,2021,2.0,2021,2.0,0.0,250.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,South-east Queensland (QLD); northern New South Wales (NSW),2022,3.0,2022,3.0,4.0,6012.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,"Townsville, Cardwell and Ingham (Queensland state)",2024,2.0,2025,2.0,2.0,6000.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,Australia,"Victoria, New South Wales and Tasmania",2022,10.0,2022,10.0,2.0,102000.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,New Zealand,Gore district (Southland); Clutha District (Otago),2020,2.0,2020,2.0,0.0,2400.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,New Zealand,"Kelston, Albany, Randwick Park, Mangere, Wellsford, Warkworth and Kumeu Region (Auckland)",2023,1.0,2023,2.0,4.0,5400.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,New Zealand,"Kumeu, Huapai, Ranui, Piha and Henderson Valley communities (Auckland area)",2021,8.0,2021,9.0,0.0,180.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,New Zealand,Marlborough and Buller districts,2021,7.0,2021,7.0,0.0,200.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,New Zealand,Napier (Hawke’s Bay region),2020,11.0,2020,11.0,0.0,300.0
Hydrological,Flood,Flood (General),,Oceania,Australia and New Zealand,New Zealand,"West Coast, Auckland and Otago (Canterbury Region)",2021,5.0,2021,6.0,0.0,750.0
Hydrological,Flood,Flood (General),,Oceania,Melanesia,Papua New Guinea,"Western Highlands, Chimbu provinces",2020,3.0,2020,3.0,12.0,700.0
Hydrological,Flood,Riverine flood,,Africa,Sub-Saharan Africa,Benin,"Kandi, Karimama and Malanville (Alibori Department, north-eastern Benin)",2020,10.0,2020,10.0,6.0,7000.0
Hydrological,Flood,Riverine flood,,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,"Sake Town (Masisi territory, North Kivu Province)",2020,10.0,2020,10.0,13.0,35422.0
Hydrological,Flood,Riverine flood,,Africa,Sub-Saharan Africa,Malawi,Karonga District,2020,2.0,2020,2.0,1.0,2250.0
Hydrological,Flood,Riverine flood,,Africa,Sub-Saharan Africa,Somalia,"Hirshabelle, South West, Jubaland, Mogadishu districts",2020,6.0,2020,7.0,6.0,191000.0
Hydrological,Flood,Riverine flood,47454.12,Africa,Sub-Saharan Africa,Uganda,Kasese District,2020,5.0,2020,5.0,11.0,25000.0
Hydrological,Flood,Riverine flood,,Americas,Latin America and the Caribbean,Colombia,Barbacoas Municipality (Nariño Department),2021,4.0,2021,4.0,0.0,4800.0
Hydrological,Flood,Riverine flood,,Americas,Latin America and the Caribbean,Colombia,Ibagué City (central Tolima Departement),2021,9.0,2021,9.0,0.0,2000.0
Hydrological,Flood,Riverine flood,,Americas,Latin America and the Caribbean,Ecuador,Cuenca Canton (Azuay Province),2021,5.0,2021,5.0,0.0,461.0
Hydrological,Flood,Riverine flood,,Americas,Latin America and the Caribbean,Ecuador,"Pastaza, Zamora Chinchipe, Azuay, Chimborazo,Tungurahua provinces",2022,7.0,2022,7.0,3.0,600.0
Hydrological,Flood,Riverine flood,,Americas,Latin America and the Caribbean,Panama,"Calovébora Commune (Veraguas Province, western Panama); Colon Province (eastern Panama)",2020,8.0,2020,8.0,11.0,150.0
Hydrological,Flood,Riverine flood,,Americas,Latin America and the Caribbean,Peru,"Tambogrande, Las Loma, Chulucanas, Canchaque, Máncora,San Miguel de El Faique distrcits (Morropón, Piura, Huancabamba , Sullana Provinces - Piura Region)",2021,3.0,2021,3.0,0.0,561.0
Hydrological,Flood,Riverine flood,,Americas,Latin America and the Caribbean,Peru,"Tambopata, Tahuamanu, Manu Provinces; Ucayali, Loreto, Junín, Cusco regions (Madre de Dios Department)",2021,2.0,2021,2.0,10.0,12000.0
Hydrological,Flood,Riverine flood,,Americas,Latin America and the Caribbean,Trinidad and Tobago,"Bamboo #2, Valsayn South, Real Spring Gardens, Kelly Village, Madras Road and El Carmen, St. Helena",2022,11.0,2022,12.0,0.0,100000.0
Hydrological,Flood,Riverine flood,,Americas,Northern America,Canada,Alberta,2020,4.0,2020,4.0,1.0,12936.0
Hydrological,Flood,Riverine flood,,Americas,Northern America,United States of America,"Mississippi, Tennessee",2020,2.0,2020,2.0,0.0,3000.0
Hydrological,Flood,Riverine flood,,Americas,Northern America,United States of America,"Todd, Christian, Breathitt, Lee and Magoffin Counties (Kentucky); Tennessee, West Virginia, Arkansas, Ohio, and Maryland",2021,2.0,2021,3.0,1.0,51.0
Hydrological,Flood,Riverine flood,,Asia,South-eastern Asia,Indonesia,Java Island,2020,12.0,2020,12.0,2.0,1852.0
Hydrological,Flood,Riverine flood,,Asia,South-eastern Asia,Indonesia,Musi Rawas Regency (South Sumatra Province); Jakarta Province,2020,2.0,2020,2.0,0.0,10905.0
Hydrological,Flood,Riverine flood,,Asia,South-eastern Asia,Indonesia,"Sumbawa Island (West Nusa Tenggara Province, Lesser Sunda Islands), Nunukan Regency (North Kalimantan Province)",2021,1.0,2021,1.0,3.0,10000.0
Hydrological,Flood,Riverine flood,,Asia,South-eastern Asia,Malaysia,"Terengganu, Kelantan, Pahang",2020,12.0,2020,12.0,0.0,9273.0
Hydrological,Flood,Riverine flood,,Asia,South-eastern Asia,Timor-Leste,"Cristo Rei, Nain Feto, Dom Aleixo, and Vera Cruz (Dili municipality)",2020,3.0,2020,3.0,3.0,9131.0
Hydrological,Flood,Riverine flood,,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland,"East Cowick (East Yorkshire), Ironbridge area of Shropshire County (West Midlands), Lower Dee Valley (northern Wales)",2020,2.0,2020,2.0,0.0,480.0
Hydrological,Flood,Riverine flood,,Europe,Southern Europe,Serbia,"Sjenica and Brodarevo Novi Pazar Municipality; Novi Pazar Municipality (Sumadija and Western Serbia Region, south-western Serbia)",2023,1.0,2023,1.0,2.0,210.0
Hydrological,Flood,Riverine flood,,Europe,Western Europe,France,"Gironde, Landes Departments, Ile de France Region",2020,5.0,2020,5.0,0.0,285.0
Hydrological,Flood,Riverine flood,,Oceania,Melanesia,Papua New Guinea,"Moripi, Toaripi, Taure Lakekamu, Malalaua Urban, Kaipi Melaripi, Kerema Urban, Ihu East, Ihu West and Baimuru",2020,4.0,2020,4.0,0.0,60000.0
Hydrological,Mass movement (wet),Avalanche (wet),,Asia,Eastern Asia,China,"Nyingchi City (Nyingchi County, Autonomous Region of Tibet)",2023,1.0,2023,1.0,28.0,58.0
Hydrological,Mass movement (wet),Avalanche (wet),,Asia,Southern Asia,Afghanistan,Daykundi Province,2020,2.0,2020,2.0,22.0,260.0
Hydrological,Mass movement (wet),Avalanche (wet),,Asia,Southern Asia,Afghanistan,Kunar Province,2022,2.0,2022,2.0,19.0,0.0
Hydrological,Mass movement (wet),Avalanche (wet),,Asia,Southern Asia,Afghanistan,"Teten (Noorgram district, Nouristan province)",2024,2.0,2024,2.0,25.0,158.0
Hydrological,Mass movement (wet),Avalanche (wet),,Asia,Southern Asia,Afghanistan,"Zarandab Village (Raghistan District, Badakhshan Province)",2021,3.0,2021,3.0,20.0,0.0
Hydrological,Mass movement (wet),Avalanche (wet),,Asia,Southern Asia,Iran (Islamic Republic of),Darabad mountains,2020,12.0,2020,12.0,12.0,0.0
Hydrological,Mass movement (wet),Avalanche (wet),,Asia,Southern Asia,Pakistan,Shounter,2023,5.0,2023,5.0,11.0,25.0
Hydrological,Mass movement (wet),Avalanche (wet),,Asia,Western Asia,Türkiye,Bahçesaray and Çatak districts (Van province),2020,2.0,2020,2.0,41.0,84.0
Hydrological,Mass movement (wet),Avalanche (wet),,Europe,Western Europe,Switzerland,Swiss Alps. Part of canton Valais was placed under the avalanche danger level 5.,2021,1.0,2021,1.0,17.0,0.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Cameroon,Damas District (Yaounde),2022,11.0,2022,11.0,14.0,0.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Cameroon,Mbankolo area (Yaoundé),2023,10.0,2023,10.0,27.0,2000.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Cameroon,Northwest and Southwest Regions,2022,8.0,2022,8.0,5.0,250.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Cameroon,West Region (central-western),2024,11.0,2024,11.0,12.0,0.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Bukavu,2023,12.0,2023,12.0,14.0,0.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,"Bulwa (Masisi, Nord-Kivu)",2023,4.0,2023,4.0,19.0,0.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Idiofa Town (Kwilu Province),2024,4.0,2024,4.0,75.0,0.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Kalehe territory (South Kivu province),2024,11.0,2024,11.0,11.0,193.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,"Kananga (Kasai Central); Nord-Ubangi, Sud-Ubangi, Tshopo",2023,12.0,2023,12.0,22.0,0.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,Lisal City (Mongala Province),2023,9.0,2023,9.0,17.0,0.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Ethiopia,"Ale district (Illubabor, Oroma), Gamo Zone in SNNPR region",2020,5.0,2020,5.0,12.0,0.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Ethiopia,Gamo Area,2020,5.0,2020,5.0,10.0,0.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Ethiopia,Kawo Koisha district (Wolaita); Kindo Didaye district,2024,8.0,2024,8.0,13.0,0.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Ethiopia,"Oromia, Sidama, Amhara, Tigray, Gambella, Central, Southwestern and Southern regions",2024,7.0,2024,7.0,257.0,15527.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Uganda,Kalingatha Village to Kasika Village (Kasese District),2022,9.0,2022,9.0,19.0,1196.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Uganda,Kampala,2024,8.0,2024,8.0,34.0,1014.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,Uganda,"Masugu (Bulambuli district, Mount Elgon subregion); Mbale, Sironko, Kapchorwa, Kween, Bukwo et Bududa districts",2024,11.0,2024,11.0,141.0,30022.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,United Republic of Tanzania,Bariadi District (Simiyu Region),2024,1.0,2024,1.0,22.0,0.0
Hydrological,Mass movement (wet),Landslide (wet),,Africa,Sub-Saharan Africa,United Republic of Tanzania,"Katesh, Hanang District, western Manyara Region (North); Morogoro",2023,12.0,2023,12.0,89.0,6341.0
Hydrological,Mass movement (wet),Landslide (wet),,Americas,Latin America and the Caribbean,Colombia,Cabaña Sector (Risaralda Department),2022,12.0,2022,12.0,34.0,6.0
Hydrological,Mass movement (wet),Landslide (wet),,Americas,Latin America and the Caribbean,Colombia,Carmen de Atrato,2024,1.0,2024,1.0,34.0,19.0
Hydrological,Mass movement (wet),Landslide (wet),,Americas,Latin America and the Caribbean,Colombia,La Esnada District of Pereira City (Risaralda department),2022,2.0,2022,2.0,19.0,9151.0
Hydrological,Mass movement (wet),Landslide (wet),,Americas,Latin America and the Caribbean,Colombia,Mallama Municipality (Narino Department),2021,11.0,2021,11.0,20.0,10.0
Hydrological,Mass movement (wet),Landslide (wet),,Americas,Latin America and the Caribbean,Colombia,Piojó Municipality (Atlantico Department); Villa Paraiso; Cartajena,2022,11.0,2022,11.0,0.0,2018.0
Hydrological,Mass movement (wet),Landslide (wet),,Americas,Latin America and the Caribbean,Colombia,Puerto Valdivia municupality (Antioquia department),2020,11.0,2020,11.0,18.0,12.0
Hydrological,Mass movement (wet),Landslide (wet),,Americas,Latin America and the Caribbean,Colombia,Quetame Municipality (Cundinamarca Department),2023,7.0,2023,7.0,29.0,106.0
Hydrological,Mass movement (wet),Landslide (wet),,Americas,Latin America and the Caribbean,Colombia,"Rosas, Cauca municipality",2023,1.0,2023,1.0,0.0,700.0
Hydrological,Mass movement (wet),Landslide (wet),,Americas,Latin America and the Caribbean,Colombia,"Urabá, Turbo, Apartadó, Chigorodó, Carepa, Mutatá, Murindó, Cocorná Municipality (Antioquia Department); Caldas and Chocó; Cauca, Cundinamarca, Chocó, Huila, Tolima, the Coffee Region, Nariño and Santander",2022,3.0,2022,3.0,22.0,21521.0
Hydrological,Mass movement (wet),Landslide (wet),,Americas,Latin America and the Caribbean,Ecuador,"Alausí, La Esperanza, Control Norte, Nuevo Alausí, Pircapamba and Buain (Chimborazo Province)",2023,3.0,2023,3.0,75.0,8444.0
